Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado,
31.202.000464.2020,SEIE/SUPERINTENDÊNCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO,13/03/2020,ACESSIB.E ILUMINAÇÃO DO CENTRO ADMINISTRATIVO ESTADUAL EM JOÃO PESSOA/PB.,04.023.803/0001-12 - CONSTRUDANTAS CONST.E INCORPORACAO LTDA - EPP,"1.830.780,33",
19.000.041207.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO,16/03/2020,CONTRATAÇÃO DE EMPRESA PARA REALIZAR SERVIÇO DE DESMONTAGEM,NaN,NaN,
25.000.1902540.2020,SECRETARIA DE ESTADO DA SAÚDE,16/03/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,06.081.203/0001-36 - HOSP-LOG COMERCIO DE PRODUTOS HOPITALARES LTDA,1.864,1864
22.204.001934.2020,SEE,17/03/2020,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS NA REDE TELEFÔNICA FIXA,02.568.270/0001-29 - DIALOG TELECOMUNICAÇÕES LTDA,18.676,18676
25.000.2702543.2020,SECRETARIA DE ESTADO DA SAÚDE,17/03/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,129.253,129253
25.000.603582.2020,SECRETARIA DE ESTADO DA SAÚDE,17/03/2020,AQUISIÇÃO EMRGENCIAL DE MEDICAMENTO ( PAZOPANIBE 400 MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,40.248,40248
26.000.017013.2020,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,17/03/2020,AQUISIÇÃO DE COMBUSTÍVEL DE AVIAÇÃO ,34.274.233/0001-02 - PETROBRAS DISTRIBUIDORA S/A,800.4,800400
25.000.1411650.2020,SECRETARIA DE ESTADO DA SAÚDE,18/03/2020,AQUISIÇÃO EMERG DE MAT MÉDICOS (HIDROGEL PURILON,NaN,NaN,
25.000.19.2538.2020,SECRETARIA DE ESTADO DA SAÚDE,18/03/2020,AQUIS EMERG DE MED (XINAFOATO SALMETEROL + PROPIONATO DE FLUTICASONA 25MCG + 125 MCG SPRAY),33.247.743/0044-50 - GLAXOSMITHKLINE BRASIL LTDA,486,486
25.000.1902539.2020,SECRETARIA DE ESTADO DA SAÚDE,18/03/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (TACROLIMO XL 01MG),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,2.432,2432
25.000.2702541.2020,SECRETARIA DE ESTADO DA SAÚDE,18/03/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,49.206,49206
25.000.603573.2020,SECRETARIA DE ESTADO DA SAÚDE,18/03/2020,EMERGENCIAL DE MEDICAMENTO (INFLIXIMABE 100MG),51.780.468/0001-87 - JANSSEN-CILAG FARMACÊUTICA LTDA,370.291,370291
25.000.603575.2020,SECRETARIA DE ESTADO DA SAÚDE,18/03/2020,EMERGENCIAL DE MEDICAMENTO (ÁCIDO URSODESOXICÓLICO 300MG) ,06.081.203/0001-36 - HOSP-LOG COMERCIO DE PRODUTOS HOPITALARES LTDA,82.26,82260
25.000.302587.2020,SECRETARIA DE ESTADO DA SAÚDE,19/03/2020,AQUISIÇÃO EMERG DE MED (ÁCIDO URSODESOXICÓLICO 150MG E 300MG,NaN,NaN,
23.901.000039.2020,CORPO DE BOMBEIROS MILITAR DA PARAÍBA,20/03/2020,AQUISIÇÃO DE EQUIPAMENTO RESSUSCITADOR MANUAL DESCARTÁVEL ,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI - ME,17.5,17500
25.000.1401516.2020,SECRETARIA DE ESTADO DA SAÚDE,20/03/2020,EMERGENCIAL DE MEDICAMENTO (PEMBROLIZUMABE 100MG/4ML) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,217.701,217701
25.000.1703585.2020,SECRETARIA DE ESTADO DA SAÚDE,20/03/2020,EMERG DE EQUIP MÉD P ENFRENTAMENTO DA EMERG DE SAÚDE PÚBLICA DECORRENTE DO CORONAVÍRUS ,49.520.521/0001-69 - INTERMED EQUIP.MEDICO HOSPITALAR LTDA,9.265.014,9265014
25.000.603580.2020,SECRETARIA DE ESTADO DA SAÚDE,20/03/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"1.188,00",
27.000.001666.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,20/03/2020,CONTRATAÇÃO EMERGENCIAL - RESTAURANTES POPULARES,14.764.808/0001-50 - PIER 43 SERVICOS DE ALIMENTACOES COLETIVAS LTDA,"831.600,00",
23.901.000040.2020,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,23/03/2020,AQUISIÇÃO DE MACACÃO DE PROTEÇÃO QUÍMICA E MÁSCARA PFF2 PARA AS UNIDADES DO CBMPB,15.453.449/0001-82 - RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI,"224.000,00",
24.000.001510.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,23/03/2020,GÊNEROS ALIMENTÍCIOS NÃO PERECÍVEIS,21.391.428/0001-82 - COROA COMERCIO E FRACIONAMENTO DE CEREAIS LTDA EPP,"3.222.591,28",
24.000.001518.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,23/03/2020,MATERIAL DE LIMPEZA,21.391.428/0001-82 - COROA COMERCIO E FRACIONAMENTO DE CEREAIS LTDA EPP,"199.200,00",
24.000.001515.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,24/03/2020,MUNIÇÕES MENOS QUE LETAIS,57.494.031/0001-63 - COMPANHIA BRASILEIRA DE CARTUCHOS,"100.160,00",
25.206.000153.2020,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,24/03/2020,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS MÉDICOS,13.272.584/0001-04 - RESMEDICAL EQUIPAMENTOS HOSPITALARES LTDA,"151.200,00",
25.216.000648.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,25/03/2020,LOCAÇÃO DE APARELHO DE ULTRASSONOGRAFIA COM TRANSDUTORES,01.141.468/0001-69 - MEDCALL COMERCIO E SERVIÇOS DE EQUIPAMENTOS MÉDICOS LTDA,"24.000,00",
25.000.1803543.2020,SECRETARIA DE ESTADO DA SAÚDE,26/03/2020,EMERGENCIAL DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL ,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI - ME,"5.591.535,24",
25.000.2003524.2020,SECRETARIA DE ESTADO DA SAÚDE,26/03/2020,"EMERGENCIAL DE EQUIPOS, CARDIOVERSORES E ULTRASSOM ",58.426.628/0001-33 - SAMTRONIC IND.E COMERCIO LTDA,"2.019.000,00",
27.000.001667.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,26/03/2020,CONTRATAÇÃO EMERGENCIAL - 52.000 CESTAS BÁSICAS,00.785.860/0001-88 - ATL ALIMENTOS DO BRASIL LTDA,"2.891.200,00",
27.000.001668.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,26/03/2020,CONTRATAÇÃO EMERGENCIAL - KIT DE HIGIENE,30.712.427/0001-83 - AGS COMÉRCIO E SERVIÇOS LTDA,"129.500,00",
25.000.2003518.2020,SECRETARIA DE ESTADO DA SAÚDE,27/03/2020,EMERGENCIAL DE TERMOMETRO CLINICO MULTIFUNCIONAL DE NÃO CONTATO COM SENSOR DE INFRA VERMELHO,19.125.796/0001-37 - NORDMARKET COMERCIO DE PRODUTOS HOSPITALARES LTDA,"5.528,35",
15.201.000308.2020,INSTITUTO HOSPITALAR GENERAL EDSON RAMALHO,31/03/2020,EMERGENCIAL DE INSUMOS PARA A LAVANDERIA ,09.647.712/0001-71 - NEW CLEAN INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA EIRELI,"68.865,00",
25.215.000071.2020,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,01/04/2020,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"323.600,36",
26.000.004118.2020,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,01/04/2020,02 (DOIS) VEÍCULOS AMBULÂNCIA TIPO A,02.323.033/0001-06 - UNIDAS VEICULOS E SERVICOS LTDA,"440.000,00",
25.000.1803555.2020,SECRETARIA DE ESTADO DA SAÚDE,03/04/2020,EMERGENCIAL DE KITS DE EXAMES PARA DETECÇÃO DO COVID-19 POR PCR,04.666.364/0001-66 - CDH - CENTRO DE DIAGNOSTICO HUMANO LTDA - ME,"367.200,00",
25.000.2403559.2020,SECRETARIA DE ESTADO DA SAÚDE,06/04/2020,AQUISIÇÃO EMERGENCIAL DE KITS DE TESTES RÁPIDOS PARA DETECÇÃO DO COVID-19,04.846.613/0001-03 - CELER BIOTECNOLOGIA S/A,"22.319.990,00",
25.000.2503541.2020,SECRETARIA DE ESTADO DA SAÚDE,06/04/2020,EMERGENCIAL DE PROCESSADOR MAGNÉTICO DE PARTÍCULAS ,63.067.904/0006-69 - LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA,"114.724,00",
27.000.001684.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,06/04/2020,CONTRATAÇÃO EMERGENCIAL - CARTÃO ALIMENTAÇÃO,12.231.378/0001-85 - I.T. INFORMATION TECHNOLOGY COMÉRCIO E SERVIÇOS DE INFORMÁTICA LTDA,"780.000,00",
27.000.001683.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,07/04/2020,CONTRATAÇÃO EMERGENCIAL - 20.000 MÁSCARAS DE TECIDO,09.211.871/0001-29 - RAFAEL IND.DE CONFECCOES LTDA,"46.000,00",
27.000.001689.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,08/04/2020,CONTRATAÇÃO EMERGENCIAL - AQUISIÇÃO DE PEIXES,02.287.694/0001-15 - CINDEAS - COOPERATIVA DE PRODUÇÃO E INDUSTRIALIZAÇAO DA AGRICULTURA DA PARAIBA,"434.000,00",
25.203.000427.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,12/04/2020,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM LAVANDERIA HOSPITALAR,25..11.0.5/19/0-00 - GL SERVIÇOS DE LAVANDERIA LTDA,"237.708,00",
25.237.000024.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),14/04/2020,SERVIÇOS DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE NUTRIÇÃO,18.296.147/0006-40 - SUPERA ALIMENTAÇÃO E SERVIÇOS LTDA,"181.013,87",
19.000.063669.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO,15/04/2020,AQUISIÇÃO DE MÁSCARAS CIRÚRGICAS DESCARTÁVEIS ,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI - ME,"2.700,00",
25.000.104597.2020,SECRETARIA DE ESTADO DA SAÚDE,15/04/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (PANITUMUMABE 20MG/ML FA X 5ML) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"74.400,00",
25.000.204566.2020,SECRETARIA DE ESTADO DA SAÚDE,15/04/2020,CONTR EMERG DE EMPRESA P PRESTAÇÃO DE SERV DE INST DA REDE DE GASES MEDICINAIS NO HOSP DE CAMPANHA,12.929.519/0001-38 - SERVPROL SERV.E COMERCIO DE PROD.MEDICOS LTDA ME,"4.500.000,00",
25.000.3003530.2020,SECRETARIA DE ESTADO DA SAÚDE,15/04/2020,EMERGENCIAL DE CONDICIONADORES DE AR ,08.449.096/0001-81 - CANAPU COMERCIO DE DISTRIBUIÇÃO,"514.530,00",
27.000.001690.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,16/04/2020,CONTRATAÇÃO EMERGENCIAL - PROTEÍNA ANIMAL (FRANGO),11.567.890/0001-34 -  COOPERATIVA DE PESCADORES E AGRICULTORES AGROPECUÁRIA DA PARAÍBA,"320.100,00",
27.000.001691.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,16/04/2020,CONTRATAÇÃO EMERGENCIAL - AQUISIÇÃO DE PRODUTOS DA AGRICULTURA FAMILIAR,08.028.642/0001-00 - COOPERATIVA DOS PRODUTORES E DA AGRICULTURA FAMILIAR DA PARAÍBA,"1.998.889,60",
25.234.000016.2020,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,20/04/2020,MATERIAL DE LABORATORIO,63.067.904/0002-35 - LIFE TECHNOLOGIES BRASIL COM IND PROD BIOTECNOLOGIA LTD,"202.815,83",
23.901.000053.2020,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,22/04/2020,AQUISIÇÃO DE ROUPAS QUÍMICAS E MÁSCARAS PARA GASES NOCIVOS,15.453.449/0001-82 - RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI,"83.000,00",
23.901.000054.2020,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,22/04/2020,AQUISIÇÃO DE MACA RETRÁTIL PARA VIATURAS DE AUTO RESGATE DO CBMPB,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI - ME,"12.800,00",
25.000.2503540.2020,SECRETARIA DE ESTADO DA SAÚDE,22/04/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"193.512,12",
25.000.403537.2020,SECRETARIA DE ESTADO DA SAÚDE,22/04/2020,"EMERG DE SUPL NUTRIC (PÓ ISENTO DE FENILAMINA, COM PROTE, GLICÍ, LIPÍDIO, VITAM E SAIS MINERAIS) ",06.948.769/0001-12 - TECNOCENTER MAT.MEDICOS HOSPITALARES LTDA,"59.700,00",
25.210.000006.2020,SES/HOSPITAL REGIONAL DE PATOS,22/04/2020,AQUISIÇÃO DE ÁGUA MINERAL,26.862.173/0001-02 - JOSÉ SANTOS NETO,"22.800,00",
25.237.000026.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),22/04/2020,"SERVIÇOS DE EMPRESA ESPECIALIZADA EM LAVANDERIA HOSPITALAR, CONFORME TR","20.546.182/0002-99 - SERVBRASIL SOLUÇÕES EM ALIMENTAÇÃO, LIMPEZA E LAVANDERIA LTDA","578.550,00",
25.237.000027.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),22/04/2020,"POSTO DE VIGILÂNCIA NÃO ARMADA, CONFORME TR.",15.741.720/0001-85 - SECTRON CONSULTORIA DE SEGURANÇA LTDA,"6.975,00",
25.237.000030.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),22/04/2020,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA/MANUTENÇÃO CLÍNICA, CONFORME TR.",23.384.632/0001-00 - MARIA APARECIDA SANTOS DA SILVA COMERCIO ME,"40.000,00",
25.237.000031.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),22/04/2020,SERVIÇOS DE DEDETIZAÇÃO HOSPITALAR,11.400.623/0001-78 - CARREIRO SAÚDE AMBIENTAL LTDA,"855,00",
25.237.000032.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),22/04/2020,PRESTAÇÃO DE SERVIÇOS DE HEMODIÁLISE A BEIRA LEITO DE UTI,21.824.717/0001-28 - NEPHRON PARAÍBA SERVIÇOS DE NEFROLOGIA LTDA,"11.000,00",
25.237.000033.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),22/04/2020,SISTEMA DE GESTÃO HOSPITALAR ,71.613.996/0001-59 - WARELINE DO BRASIL DESENVOLVIMENTO DE SOFTWARE LTDA,"5.500,00",
30.000.062701.2020,ENCARGOS GERAIS DO ESTADO,22/04/2020,LOCAÇÃO DE IMÓVEL HOSPITAL SANTA PAULA,09.250.028/0001-51 - HOSPITAL SANTA PAULA LTDA,"600.000,00",
30.000.062719.2020,ENCARGOS GERAIS DO ESTADO,22/04/2020,LOCAÇÃO DE IMÓVEL LABORATÓRIO CENTRAL DE SAÚDE PÚBLICA - LACEN/PB,980.129.594-53 - JULIANA VASCONCELOS DE CASTRO,"168.000,00",
30.000.063421.2020,ENCARGOS GERAIS DO ESTADO,22/04/2020,LOCAÇÃO DE IMÓVEL CASA DE SAÚDE DR. FRANCISCO BRASILEIRO,181.062.344-87 - ISOLDA AGRA CARIRI CAETANO,"300.000,00",
15.000.000021.2020,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,23/04/2020,MÁSCARA TIPO CIRÚRGICA (TECIDO).,09.211.871/0001-29 - RAFAEL IND.DE CONFECCOES LTDA,"97.500,00",
25.000.403536.2020,SECRETARIA DE ESTADO DA SAÚDE,24/04/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"60.532,60",
31.202.000765.2020,SEIE/SUPERINTENDÊNCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO,24/04/2020,"MANUT E ADAPTAÇÃO NA ESTRUT. FÍSICA DO HOSPITAL SANTA PAULA,  JOÃO PESSOA/PB",04.297.655/0001-24 - VIRTUAL ENGENHARIA LTDA,"1.276.806,25",
31.202.000785.2020,SEIE/SUPERINTENDÊNCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO,24/04/2020,"MANUT E ADAPTAÇÃO NA ESTRUT. FÍS. DO HOSP. FRANCISCO BRASILEIRO, CAMPINA GRANDE/PB",00.976.179/0001-17 - LINK ENGENHARIA INDUSTRIA E COMERCIO LTDA,"2.372.698,00",
25.237.000034.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),26/04/2020,AQUISIÇÃO DE GASES MEDICINAIS,05.329.135/0003-80 - ALEXSANDRO SANTOS DA SILVA - EPP,"383.750,00",
25.237.000035.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),26/04/2020,AQUISIÇÃO DE ÁGUA MINERAL,26.862.173/0001-02 - JOSE SANTOS NETO ME,"22.000,00",
22.000.113488.2020,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,27/04/2020,CONTRATAÇÃO DE OPERADORA DE INTERNET MÓVEL     -  OI,05.423.963/0001-11 - OI MÓVEL S/A,"7.690.878,00",
22.000.113501.2020,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,27/04/2020,CONTRATAÇÃO DE OPERADORA DE INTERNET MÓVEL - TIM,02.421.421/0001-11 - TIM S A,"7.335.914,40",
22.000.113512.2020,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,27/04/2020,CONTRATAÇÃO DE OPERADORA DE INTERNET MÓVEL - VIVO,02.558.157/0001-62 - TELEFONICA BRASIL S.A.,"3.407.650,56",
22.000.113523.2020,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,27/04/2020,CONTRATAÇÃO DE OPERADORA DE INTERNET MÓVEL - CLARO,40.432.544/0001-47 - CLARO S.A.,"5.206.133,28",
23.901.000056.2020,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,27/04/2020,AQUISIÇÃO DE COTURNOS PARA O EFETIVO DO CBMPB PARA O COMBATE AO COVID-19,65.677.890/0001-16 - CALÇADOS KALLUCCI DE FRANCA LTDA,"78.000,00",
25.203.000489.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,27/04/2020,AQUISIÇÃO DE AVENTAL DESCARTÁVEL,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"340.000,00",
25.216.000768.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,27/04/2020,AQUISIÇÃO DE BOLSA COLETORA  DESCARTÁVEL SISTEMA FECHADO,08.747.635/0001-69 - ROSS MEDICAL LTDA,"58.400,00",
25.000.1304524.2020,SECRETARIA DE ESTADO DA SAÚDE,28/04/2020,"AQUIS EMERG DE EQUIP MÉDICOS(MONITOR MULTIPARAMÉTRICO,MÓDULO DE PRESSÃO INVASIVA E MÓD CAPNOGRAFIA)",02.357.251/0001-53 - LIFEMED INDUSTRIAL DE EQUIPAMENTOS E ARTIGOS MÉDICOS E HOSPITALARES S.A,"2.373.600,00",
25.000.1302509.2020,SECRETARIA DE ESTADO DA SAÚDE,29/04/2020,EMERGENCIAL DE MEDICAMENTO (OSIMERTINIBE 80MG) ,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,"146.957,40",
25.000.1303572.2020,SECRETARIA DE ESTADO DA SAÚDE,29/04/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (OMALIZUMABE 150MG) ,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"162.747,84",
25.000.1303577.2020,SECRETARIA DE ESTADO DA SAÚDE,29/04/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DUPILUMABE 300MG)  ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"93.374,40",
25.000.2702535.2020,SECRETARIA DE ESTADO DA SAÚDE,29/04/2020,EMERGENCIAL DE MEDICAMENTO (NESINA 25MG)  ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"347,40",
25.000.1003553.2020,SECRETARIA DE ESTADO DA SAÚDE,30/04/2020,AQUISIÇÃO EMERGENCIAL DE PRÓTESE TRANSFEMURAL EM FIBRA DE CARBONO ,24.499.337/0001-53 - ORTOTEC ORTOPEDIA TECNICA LTDA-ME,"28.000,00",
25.000.1302501.2020,SECRETARIA DE ESTADO DA SAÚDE,30/04/2020,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL,08.778.201/0001-26 - DROGAFONTE LTDA,"10.432,80",
25.000.1501564.2020,SECRETARIA DE ESTADO DA SAÚDE,30/04/2020,AQUISIÇÃO EMERGENCIAL DE PRÓTESE TRANSFEMURAL ESQUERDA COM ENCAIXE DE SILICONE ,24.499.337/0001-53 - ORTOTEC ORTOPEDIA TECNICA LTDA-ME,"8.400,00",
25.000.2102545.2020,SECRETARIA DE ESTADO DA SAÚDE,30/04/2020,AQUISIÇÃO EMERGENCIAL DE PRÓTESE TRANSFEMURAL ESQUERDA EM FIBRA DE CARBONO,24.499.337/0001-53 - ORTOTEC ORTOPEDIA TECNICA LTDA-ME,"26.000,00",
25.000.2702540.2020,SECRETARIA DE ESTADO DA SAÚDE,30/04/2020,AQUISIÇÃO EMERGENCIAL DE FÓRMULA,08.778.201/0001-26 - DROGAFONTE LTDA,"13.041,00",
25.237.000038.2020,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),01/05/2020,SERVIÇOS MÉDICOS PARA PROCEDIMENTOS,33.599.344/0001-18 - IMUNOCENTER SERVIÇOS DE IMUNIZAÇÃO E VACINAÇÃO LTDA,"15.260,00",
25.203.000482.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,02/05/2020,AQUISIÇÃO DE MATERIAL MÉDICO - MÁSCARA N95,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"105.000,00",
25.203.000578.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,02/05/2020,AQUISIÇÃO DE MATERIAIS DIVERSOS - TRAVESSEIRO,13.199.098/0001-08 - WILLAMS MEDEIROS JUNIOR-ME,"11.000,00",
25.000.2703560.2020,SECRETARIA DE ESTADO DA SAÚDE,04/05/2020,EMERGENCIAL DE MEDICAMENTO (OCTREOTIDA 30MG),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"96.727,50",
25.000.1303580.2020,SECRETARIA DE ESTADO DA SAÚDE,05/05/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,18.459.628/0097-67 - BAYER S.A.,"211.291,92",
25.000.1303585.2020,SECRETARIA DE ESTADO DA SAÚDE,05/05/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SUCCINATO RIBOCICLIBE 200MG)  ,06.081.203/0001-36 - HOSP-LOG COMERCIO DE PRODUTOS HOPITALARES LTDA,"37.894,50",
25.000.2001521.2020,SECRETARIA DE ESTADO DA SAÚDE,05/05/2020,AQUISIÇÃO EMERGENCIAL DE PRÓTESE MECÂNICA A NIVEL DE AMPUTAÇÃO TRANSFEMURAL ,10.852.945/0001-95 - SCD IND.E COM.DE APAR.ORTOPEDICOS LTDA-EPP,"5.980,00",
20.000.015228.2020,SECRETARIA DE ESTADO DA FAZENDA,06/05/2020,CONTRATAÇÃO DE EMPRESA PARA ELABORAÇÃO DE TABELA DE COBRANÇA DO IPVA 2021,43.942.358/0001-46 - FUNDACAO INSTITUTO DE PESQUISAS ECONOMICAS FIPE,"41.834,28",
22.000.114570.2020,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,06/05/2020,PLATAFORMA DE EXIBIÇÃO E OPERAÇÃO DE AULAS NÃO PRESENCIAS ,06.092.160/0001-94 - DAE - XTREAM SOLUTIONS SERVIÇOS LTDA,"368.300,00",
25.203.000509.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,06/05/2020,CONTRATAÇÃO DE EMPRESA DE VÍDEO MONITORAMENTO,16.520.040/0001-02 - ANA MARIA LIRA DOS SANTOS,"239.940,00",
25.203.000531.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,06/05/2020,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM HIGIENIZAÇÃO HOSPITALAR,10.774.803/0001-57 - CONTRATE SERVICOS LTDA,"1.115.580,60",
25.203.000561.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,06/05/2020,AQUISIÇÃO DE ABSORVENTE HIGIÊNICO,26.044.732/0001-77 - FRANCISCO RAMALHO DOS SANTOS - ME,"9.600,00",
25.203.000627.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,06/05/2020,AQUISIÇÃO DE MATERIAIS DIVERSOS - MÁSCARA C/RESERVATÓRIO DE OXIGÊNIO,05.000.571/0001-40 - HBL VENDAS E SERV.DE ART.MEDICOS E ORTOPEDICOS LTDA,"6.800,00",
25.203.000665.2020,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,06/05/2020,AQUISIÇÃO DE MATERIAIS ,11.570.186/0001-30 - COMERCIAL HL MIX EIRELI,"40.000,00",
30.000.441500.2020,ENCARGOS GERAIS DO ESTADO,06/05/2020,LOCAÇÃO DE IMÓVEL CAPS AD III - JOVEM CIDADÃO,003.541.714-53 - ROBERTO TEIXEIRA DE CARVALHO,"8.060,00",
