Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
25.239.000072.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,29/01/2021,MATERIAL HOSPITALAR,06.948.769/0001-12 - TECNOCENTER MAT.MEDICOS HOSPITALARES LTDA,"449.752,08"
25.239.000073.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,29/01/2021,AQUISIÇÃO DE MEDICAMENTOS,12.882.932/0001-94 - EXOMED REPRESENTACAO DE MEDICAMENTOS LTDA,"378.231,72"
25.000.1311602.2021,SECRETARIA DE ESTADO DA SAÚDE,1/2/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"53.100,00"
25.000.2610538.2021,SECRETARIA DE ESTADO DA SAÚDE,1/2/2021,AQUISIÇÃO EMERGENCIAL DE MATERIAIS MÉDICOS DIVERSOS E POMADAS,12.600.168/0001-17 - MOLNLYCKE HEALTH CARE,"533.525,40"
15.201.000020.2021,INSTITUTO HOSPITALAR GENERAL EDSON RAMALHO,2/2/2021,GÊNEROS ALIMENTÍCIOS ,30.250.913/0001-27 - JOSE FHILLYPE DOS SANTOS BRITO,"265.345,20"
15.201.000021.2021,INSTITUTO HOSPITALAR GENERAL EDSON RAMALHO,2/2/2021,HORTIFRUTIGRANJEIROS E POLPA DE FRUTAS,35.795.557/0001-40 - SIBELLE OLIVEIRA ARAÚJO 06549015464 ME,"250.809,30"
25.000.2511609.2021,SECRETARIA DE ESTADO DA SAÚDE,2/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,05.238.398/0001-12 - NORDESTE SERVIÇOS MEDICOS LTDA.,"233.820,00"
25.206.000056.2021,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,2/2/2021,AQUISIÇÃO DE POLPAS DE FRUTA,04.408.503/0001-51 - IND.DE POLPAS DE FRUTA IDEAL LTDA,"77.608,80"
30.000.448032.2021,ENCARGOS GERAIS DO ESTADO,2/2/2021,LOCAÇÃO DE IMÓVEL EEEF ANTÔNIO VICENTE EM CAMPINA GRANDE,09.380.049/0001-91 -  LOJA MAÇÔNICA REGENERAÇÃO CAMPINENSE,"13.000,00"
25.000.112518.2021,SECRETARIA DE ESTADO DA SAÚDE,3/2/2021,EMERGENCIAL DE CURATIVOS BIOLÓGICOS E MEDICAMENTOS,06.948.769/0001-12 - TECNOCENTER MAT.MEDICOS HOSPITALARES LTDA,"67.495,80"
25.000.1611556.2021,SECRETARIA DE ESTADO DA SAÚDE,3/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DO EXAME DE PET/CT ,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"3.700,00"
25.000.1620599.2021,SECRETARIA DE ESTADO DA SAÚDE,3/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE HOMECARE ,29.521.159/0001-33 - HOSPITAL MILAGRES SERVIÇOS DE SAUDE EIRELI,"133.294,14"
25.000.1911552.2021,SECRETARIA DE ESTADO DA SAÚDE,3/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DO EXAME DE PET/CT,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"3.700,00"
25.000.1911566.2021,SECRETARIA DE ESTADO DA SAÚDE,3/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,35.839.460/0001-92 - MEDLAR HOME CARE & AID HOME SERVIÇOS MEDICOS LTDA,"61.170,00"
25.000.312549.2021,SECRETARIA DE ESTADO DA SAÚDE,3/2/2021,"EMERGENCIAL DE MEDICAMENTO (DEXAMETASONA 0,7 MG) ",81.887.838/0007-36 - PROFARMA SPECIALTY S/A,"22.382,28"
25.215.000003.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,3/2/2021,AQUISIÇÃO DE TECIDOS E AVIAMENTOS,19.752.596/0001-04 - CENTER COMERCIAL FORMIGA LTDA,"1.221.240,60"
25.237.000007.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),3/2/2021,EMPRESA ESPECIALIZADA EM LOCAÇÃO DE IMPRESSORAS/FOTOCOPIADORAS ,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"32.040,48"
25.237.000008.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),3/2/2021,CONTRATAÇÃO DE EMPRESA PARA A REALIZAÇÃO DE EXAMES DE GASOMETRIA,01.274.126/0001-17 - D OXXI NORDESTE LTDA,"45.456,00"
30.000.055381.2021,ENCARGOS GERAIS DO ESTADO,3/2/2021,LOCAÇÃO DE IMÓVEL DEPÓSITO DE ROUBOS E FURTOS DE VEÍCULOS EM CAMPINA GRANDE,008.476.524-08 - VALDÊNCIA FERREIRA SILVEIRA,"2.286,27"
30.000.277545.2021,ENCARGOS GERAIS DO ESTADO,3/2/2021,LOCAÇÃO DE IMÓVEL GUARDAS DE MERCADORIAS APREEND. PELA FISCALIZAÇÃO DO 3º NÚCLEO REGIONAL DA SEFAZ ,498.935.804-04 - PAULO ROGERIO DE SOUZA RÊGO,"17.000,00"
25.000.1401545.2021,SECRETARIA DE ESTADO DA SAÚDE,4/2/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,"86.457,60"
25.000.1612511.2021,SECRETARIA DE ESTADO DA SAÚDE,4/2/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"1.735,08"
25.000.702563.2021,SECRETARIA DE ESTADO DA SAÚDE,4/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA FORNECIMENTO DE OXIGENIOTERAPIA ,04.238.951/0001-54 - LOCMED HOSPITALAR LTDA,"2.136,00"
25.203.002078.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,4/2/2021,AQUISIÇÃO EMERGENCIAL DE CAPAS E COLCHÕES CAIXA DE OVO,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"147.000,00"
25.220.000030.2021,SES/HOSPITAL DISTRITAL DE POMBAL,4/2/2021,LOCAÇÃO DE USINA DE PRODUÇÃO DE GASES MEDICINAIS (OXIGÊNIO E AR COMPRIMIDO) PARA ALA COVID 19,"18.791.322/0001-61 - PHARMAGAS COMERCIO , SERVICOS, IMPORTACAO E EXPORTACAO LTDA","210.000,00"
25.220.000031.2021,SES/HOSPITAL DISTRITAL DE POMBAL,4/2/2021,LOCAÇÃO DE USINA DE PRODUÇÃO DE GASES MEDICINAIS (OXIGÊNIO E AR COMPRIMIDO) ,"18.791.322/0001-61 - PHARMAGAS COMERCIO , SERVICOS, IMPORTACAO E EXPORTACAO LTDA","179.822,40"
25.220.000032.2021,SES/HOSPITAL DISTRITAL DE POMBAL,4/2/2021,SERVIÇO DE EMPRESA ESPECIALIZADA PARA LOCAÇÃO DE MÁQUINA DE HEMODIALISE PARA ALA COVID-19,21.824.717/0001-28 - NEPHRON PARAÍBA SERVIÇOS DE NEFROLOGIA LTDA,"78.000,00"
25.237.000002.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),4/2/2021,FORNECIMENTO DE GASES MEDICINAIS,05.329.135/0003-80 - ALEXSANDRO SANTOS DA SILVA - EPP,"380.145,00"
30.000.006436.2021,ENCARGOS GERAIS DO ESTADO,4/2/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM SOLÂNEA,126.374.364-17 - ANTONIO MURILO RODRIGUES DA SILVA,"550,00"
25.239.000079.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,5/2/2021,PRESTAÇÃO DE SERVIÇO ESPECIALIZADO,11.320.982/0001-15 - INOVAPAR SOLUÇÕES LTDA,"27.000,00"
25.239.000080.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,5/2/2021,MATERIAL HOSPITALAR,09.390.408/0001-91 - DMAX - DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA. - EPP,"50.000,00"
30.000.009885.2021,ENCARGOS GERAIS DO ESTADO,5/2/2021,LOCAÇÃO DE IMÓVEL CENTRO DE ASSISTÊNCIA PSICOSSOCIAL DOS POLICIAIS MILITARES (CAPS) JOÃO PESSOA,21.289.200/0001-86 - GR4 ADMINISTRAÇÃO DE IMÓVEIS LTDA,"5.000,00"
30.000.104721.2021,ENCARGOS GERAIS DO ESTADO,5/2/2021,LOCAÇÃO DE IMÓVEL 14ª GERÊNCIA REGIONAL DE ENSINO EM MAMANGUAPE,044.603.514-98 - TAISE CAROLINE OLIVEIRA VERÍSSIMO,"2.500,00"
25.203.001653.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,6/2/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO PREV. E CORRETIVA DE REDE DE GASES,12.929.519/0001-38 - SERVPROL SERV.E COMERCIO DE PROD.MEDICOS LTDA ME,"42.000,00"
25.000.1011599.2021,SECRETARIA DE ESTADO DA SAÚDE,8/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"5.400,00"
25.000.2112506.2021,SECRETARIA DE ESTADO DA SAÚDE,8/2/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (NIVOLUMABE 10MG/ML - FA 10ML) ,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"204.336,00"
25.000.2112513.2021,SECRETARIA DE ESTADO DA SAÚDE,8/2/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLADRIBINA 10MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"131.561,28"
25.000.411609.2021,SECRETARIA DE ESTADO DA SAÚDE,8/2/2021,CONT EMERG DE EMP P REAL DO EXAME DE BIOLOGIA MOLECULAR PAINEL CUSTOMIZADO ,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"7.200,00"
25.239.000084.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,8/2/2021,MATERIAL HOSPITALAR OPME,12.305.398/0001-53 - INOVA - MATERIAIS CIRURGICOS E HOSPITALARES LTDA,"6.750,00"
25.239.000086.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,8/2/2021,PRESTAÇÃO DE SERVIÇO ESPECIALIZADO EM OUTSOURCING,09.156.195/0001-38 - ALFAPRINT SOLUCOES LTDA,"194.088,80"
25.000.312607.2021,SECRETARIA DE ESTADO DA SAÚDE,9/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"5.800,00"
25.206.000069.2021,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,9/2/2021,AQUISIÇÃO DE GÁS LIQUEFEITO DE PETRÓLEO,11.893.112/0001-35 - SOS GAS DISTRIBUIDORA LTDA,"23.250,00"
25.213.000090.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,9/2/2021,AQUISIÇÃO DE MATERIAIS PARA LABORATÓRIO DE ANÁLISES CLÍNICAS,07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,"29.152,69"
25.213.000091.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,9/2/2021,"AQUISIÇÃO DE REAGENTES, COM O FORNECIMENTO DE EQUIPAMENTOS LABORATORIAIS EM REGIME DE COMODATO",07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,"308.243,30"
26.201.013731.2021,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,9/2/2021,CONTRATO EMERGENCIAL PARA AQUISIÇÃO DE PAPEL A4,24.116.337/0001-27 - PAPELARIA E LIVRARIA PEDRO II LTDA - EPP,"87.000,00"
30.000.031970.2021,ENCARGOS GERAIS DO ESTADO,9/2/2021,LOCAÇÃO DE IMÓVEL 4ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL EM CAMPINA GRANDE,079.831.264-50 - RAFAELA ABRANTES E SILVA,"1.613,00"
25.000.2011589.2021,SECRETARIA DE ESTADO DA SAÚDE,10/2/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"5.400,00"
25.000.2201543.2021,SECRETARIA DE ESTADO DA SAÚDE,10/2/2021,EMERGENCIAL DE FÓRMULA INFANTIL (APTAMIL SOJA II 400GR) ,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"794,10"
25.000.2212556.2021,SECRETARIA DE ESTADO DA SAÚDE,10/2/2021,AQUISIÇÃO EMERGENCIAL DE CADEIRA DE RODAS,24.499.337/0001-53 - ORTOTEC ORTOPEDIA TECNICA LTDA-ME,"2.100,00"
25.000.2801507.2021,SECRETARIA DE ESTADO DA SAÚDE,10/2/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"1.080.000,00"
25.000.712535.2021,SECRETARIA DE ESTADO DA SAÚDE,10/2/2021,EMERGENCIAL DE MEDICAMENTO (OXIBUTINA 10MG) ,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS,"745,20"
25.213.000015.2021R1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,10/2/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS GRÁFICOS EM GERAL,03.351.997/0001-12 - CLEONÁCIO GOMES FEITOSA,"218.383,08"
25.215.000005.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,10/2/2021,CARNES E ASSEMELHADOS,26.290.355/0001-56 - LUCIELMA MARIA OLIVEIRA DA SILVA - EPP,"1.362.792,00"
25.216.001957.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,10/2/2021,CONTRATAÇÃO DE SERVIÇO DE DOSIMETRIA INDIVIDUAL EM CARÁTER EMERGENCIAL,87.389.086/0001-74 - PRO-RAD CONSULTORES EM RADIOPROTECAO S/S LTDA,"18.087,30"
25.215.000014.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,11/2/2021,GÁS LIQUEFEITO DE PETRÓLEO,11.893.112/0001-35 - SOS GAS DISTRIBUIDORA LTDA,"60.000,00"
25.215.000017.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,11/2/2021,AQUISIÇÃO DE INSUMOS PARA CME,04.099.366/0001-10 - W FELIPE DA SILVA,"430.204,25"
25.239.000088.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/2/2021,MATERIAL HOSPITALAR,26.603.680/0001-21 - MORAMED MANUTENCAO E VENDA DE ACESSORIOS MEDICO HOSPITALAR LTDA,"33.968,00"
30.000.055399.2021,ENCARGOS GERAIS DO ESTADO,11/2/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM INGÁ,185.833.004-10 - SUELI DE OLIVEIRA SILVA CORREIA,"1.000,00"
25.000.1311556.2021,SECRETARIA DE ESTADO DA SAÚDE,12/2/2021,CONTRATAÇÃO DE EMPRESA,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"37.500,00"
25.239.000089.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,12/2/2021,MATERIAL MANUTEÇÃO,38.320.250/0001-81 - AYSLER JUNIO ALVES DIAS 13597474438,"6.306,00"
25.000.712534.2021,SECRETARIA DE ESTADO DA SAÚDE,15/02/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"94.174,08"
25.220.000051.2021,SES/HOSPITAL DISTRITAL DE POMBAL,15/02/2021,PRESTAÇÃO DE SERVIÇOS EXAMES LABORATORIAIS DA ALA COVID-19,24.417.452/0001-31 - JANAINA SIQUEIRA DE SOUTO EIRELI,"86.345,00"
25.237.000036.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),15/02/2021,SERVIÇO DE VIGILÂNCIA NÃO ARMADA,40.729.834/0001-57 - JD SERVIÇOS DE RECEPÇÃO E APOIO LTDA,"165.000,00"
25.239.000092.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,15/02/2021,AQUISIÇÃO DE ACESSORIO PARA MONITOR MULTIPARAMETRO,07.552.997/0002-12 - PROMEDICA - COMERCIO E ASSISTENCIA TECNICA MEDICA LTDA,"38.587,60"
30.000.025503.2021,ENCARGOS GERAIS DO ESTADO,15/02/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM SANTA LUZIA,023.172.814-04 - IVETE DE MEDEIROS BRITO,"1.100,00"
25.205.011369.2021,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,16/02/2021,DISPENSA MÁSCARAS,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","85.000,00"
25.216.000007.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,16/02/2021,SERVIÇO DE MANUTENÇÃO EM MÁQUINAS E EQUIPAMENTOS MÉDICOS HOSPITALARES EM CARÁTER EMERGENCIAL,10.464.359/0001-73 - ROBERTO DIOGO FERREIRA DA COSTA - ME,"298.752,00"
25.000.1605561.2021,SECRETARIA DE ESTADO DA SAÚDE,17/02/2021,CONTRATAÇÃO DE INSTITUIÇÃO PARA REALIZAÇÃO DO CURSO DE FORMAÇÃO EM TERAPIA COMUNITÁRIA INTEGRATIVA,02.168.943/0001-53 - FUND. DE EDUC. TEC. E CULTURAL DA PARAIBA (FUNETEC-PB),"245.725,00"
25.000.2801506.2021,SECRETARIA DE ESTADO DA SAÚDE,17/02/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DAPAGLIFLOZINA + CLORIDRATO DE METFORMINA 5/1000MG) ,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,"1.404,00"
25.000.411505.2021,SECRETARIA DE ESTADO DA SAÚDE,17/02/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,17.927.970/0001-30 - TRANSVIDA SERVIÇOS DE FORN. DE INFRA-EST. DE APOIO E ASSIST. A PAC. NO DOMICILIO EIRELI,"128.700,00"
25.215.000010.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/02/2021,AQUISIÇÃO DE PÃES E FARINÁCEOS,05.672.519/0001-30 - PADARIA PONTES LTDA-ME,"46.074,00"
25.215.000018.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/02/2021,AQUISIÇÃO DE DIETAS ENTERAIS,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"396.213,00"
25.220.000062.2021,SES/HOSPITAL DISTRITAL DE POMBAL,17/02/2021,AQUISIÇÃO DE ANTIBIÓTICOS DA ALA COVID-19,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"28.462,40"
25.220.000063.2021,SES/HOSPITAL DISTRITAL DE POMBAL,17/02/2021,AQUISIÇÃO DE ESTIMULANTES DA ALA COVID-19,23.902.222/0001-03 - WILLIAM STEFANINI DE ALMEIDA - ME,"11.612,00"
25.220.000064.2021,SES/HOSPITAL DISTRITAL DE POMBAL,17/02/2021,AQUISIÇÃO DE OUTRAS MEDICAÇÕES DA ALA COVID-19,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"59.053,50"
25.220.000065.2021,SES/HOSPITAL DISTRITAL DE POMBAL,17/02/2021,AQUISIÇÃO DE PSICOTRÓPICOS DA ALA COVID-19,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"31.058,20"
25.237.000011.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),17/02/2021,EMPRESA ESPECIALIZADA EM ENGENHARIA CLÍNICA,23.384.632/0001-00 - MARIA APARECIDA SANTOS DA SILVA COMERCIO ME,"510.000,00"
25.237.000047.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),17/02/2021,AQUISIÇÃO DE POLPAS DE FRUTAS,19.502.091/0001-91 - J. J. DISTRIBUIDORA DE ALIMENTOS LTDA,"28.666,00"
25.237.000049.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),17/02/2021,AQUISIÇÃO DE INSUMOS DE HORTIFRUTIGRANJEIROS ,19.502.091/0001-91 - J. J. DISTRIBUIDORA DE ALIMENTOS LTDA,"117.238,80"
25.239.000093.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/02/2021,AQUISIÇÃO DE MEDICAMENTOS,31.687.514/0001-90 - JORGE LUIZ ULISSES DE MIRANDA SOARES FILHO COMERCIO DE MEDICAMENTOS,"57.210,00"
25.239.000096.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/02/2021,AQUISIÇÃO DE EPIS´S ,30.563.069/0001-94 - LIMP VIVA COMERCIO VAREJISTA DE MATERIAL DE LIMPEZA LTDA,"35.968,00"
25.213.000075.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,18/02/2021,LOCAÇÃO DE USINA DE PRODUÇÃO DE GASES MEDICINAIS (OXIGÊNIO E AR COMPRIMIDO),03.259.614/0001-80 - R.C. COMERCIO GASES E EQUIPAMENTOS LTDA-ME,"90.000,00"
25.229.000001.2021,SES/HOSPITAL REGIONAL WENCESLAU LOPES - PIANCO,18/02/2021,LOCAÇÃO DE USINA DE OXIGÊNIO E CENTRAL DE AR MEDICINAL DESTINADOS AOS PACIENTES COVID-19.,08.778.268/0031-86 - PHARMAGAS COMERCIO SERVICOS IMPORTACAO E EXPORTACAO LTDA,"168.000,00"
25.229.000002.2021,SES/HOSPITAL REGIONAL WENCESLAU LOPES - PIANCO,18/02/2021, LOCAÇÃO DE EQUIPAMENTO DE GASOMETRIA SANGUINEA E REALIZAÇÃO DE EXAMES EM PACIENTES COVID-19,08.778.268/0031-86 - WEBMED SOLUÇÕES EM SAÚDE EIRELI,"47.400,00"
25.240.000016.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,18/02/2021,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR DESTINADA AO COMBATE AO COVID-19,26.436.406/0001-05 - CENTRAL DAS FRALDAS DISTRIBUIDORA LTDA,"677.618,00"
22.000.002259.2021,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,19/02/2021,AQUISIÇÃO DE PRODUTO PARA SANITIZAÇÃO E DESINFECÇÃO PREDIAL. (DESINFETANTE A BASE DE QUATERNÁRIO DE AMONIA+BIGUANIDA,21.207.593/0001-31 - ALANE COSTA DE BRITO - ME,"368.520,00"
22.000.002636.2021,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,19/02/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"5.949.100,00"
25.000.501575.2021,SECRETARIA DE ESTADO DA SAÚDE,19/02/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA INSTALAÇÃO DE 78 PONTOS DE GASES MEDICINAIS ,12.929.519/0001-38 - SERVPROL SERV.E COMERCIO DE PROD.MEDICOS LTDA ME,"181.740,00"
25.213.000024.2021R1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,19/02/2021,AQUISIÇÃO DE MATERIAIS ORTOPÉDICOS,41.249.434/0001-07 - PROSMED PRODUTOS MÉDICOS COMÉRCIO LTDA,"494.678,33"
25.215.000001.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,19/02/2021,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO,36.898.820/0001-90 - PREMIUM DISTRIBUIDORA DE MATERIAIS DEESCRITORIO E LIMPEZA LTDA,"609.911,29"
25.215.000011.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,19/02/2021,AQUISIÇÃO DE MEDICAMENTOS ANTIMICROBIANOS,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"3.000.040,80"
25.215.000015.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,19/02/2021,AQUISIÇÃO DE INSUMOS PARA LAVANDERIA COM COMODATO DE EQUIPAMENTOS,09.647.712/0001-71 - NEW CLEAN INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA EIRELI,"135.463,20"
30.000.294547.2021,ENCARGOS GERAIS DO ESTADO,19/02/2021,LOCAÇÃO DE IMÓVEL ANEXO ADMINISTRATIVO DO COMPLEXO PEDIÁTRICO ARLINDA MARQUES,690.050.284-91 - CLAÚDIO D ' AVILA LINS FILHO,"4.500,00"
25.000.1201522.2021,SECRETARIA DE ESTADO DA SAÚDE,22/02/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA NA EXECUÇÃO DE SERVIÇOS ,10.757.876/0001-30 - SR PRODUTOS MEDICOS LTDA,"1.346.850,00"
25.000.1501533.2021,SECRETARIA DE ESTADO DA SAÚDE,22/02/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (PIRFENIDONA 267MG) ,04.307.650/0015-30 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPÍTALARES E ONCOLOGICOS LTDA,"244.782,00"
25.000.2801505.2021,SECRETARIA DE ESTADO DA SAÚDE,22/02/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"185.346,09"
25.000.2901583.2021,SECRETARIA DE ESTADO DA SAÚDE,22/02/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DESVENLAFAXINA 100MG),11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"725,40"
25.000.712537.2021,SECRETARIA DE ESTADO DA SAÚDE,22/02/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (EVEROLIMO 5MG),11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"39.816,00"
25.213.000057.2021R1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,22/02/2021,AQUISIÇÃO DE MATERIAIS DE HIDRÁULICOS,40.953.200/0001-83 - CONSTRUCENTER LTDA,"21.890,90"
25.215.000039.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,22/02/2021,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR - CÂNULAS,05.932.624/0001-60 - MEGAMED COMERCIO LTDA,"11.463,40"
